count,as_of_year,county_name,state_name
"16","2015","Bent County","Colorado"
"12","2016","Bent County","Colorado"
"23","2017","Bent County","Colorado"
"4275","2015","Boulder County","Colorado"
"3973","2016","Boulder County","Colorado"
"3955","2017","Boulder County","Colorado"
"1285","2015","Broomfield County","Colorado"
"1187","2016","Broomfield County","Colorado"
"1221","2017","Broomfield County","Colorado"
"165","2015","Chaffee County","Colorado"
"186","2016","Chaffee County","Colorado"
"171","2017","Chaffee County","Colorado"
"8","2015","Cheyenne County","Colorado"
"12","2016","Cheyenne County","Colorado"
"13","2017","Cheyenne County","Colorado"
"175","2015","Clear Creek County","Colorado"
"171","2016","Clear Creek County","Colorado"
"174","2017","Clear Creek County","Colorado"
"10","2015","Conejos County","Colorado"
"12","2016","Conejos County","Colorado"
"15","2017","Conejos County","Colorado"
"9","2015","Costilla County","Colorado"
"10","2016","Costilla County","Colorado"
"8","2017","Costilla County","Colorado"
"12","2015","Crowley County","Colorado"
"14","2016","Crowley County","Colorado"
"19","2017","Crowley County","Colorado"
"53","2015","Custer County","Colorado"
"72","2016","Custer County","Colorado"
"75","2017","Custer County","Colorado"
"319","2015","Delta County","Colorado"
"365","2016","Delta County","Colorado"
"412","2017","Delta County","Colorado"
"11022","2015","Denver County","Colorado"
"11291","2016","Denver County","Colorado"
"10631","2017","Denver County","Colorado"
"15","2015","Dolores County","Colorado"
"15","2016","Dolores County","Colorado"
"12","2017","Dolores County","Colorado"
"8017","2015","Douglas County","Colorado"
"7943","2016","Douglas County","Colorado"
"7914","2017","Douglas County","Colorado"
"733","2015","Eagle County","Colorado"
"739","2016","Eagle County","Colorado"
"793","2017","Eagle County","Colorado"
"12814","2015","El Paso County","Colorado"
"14897","2016","El Paso County","Colorado"
"16009","2017","El Paso County","Colorado"
"523","2015","Elbert County","Colorado"
"547","2016","Elbert County","Colorado"
"574","2017","Elbert County","Colorado"
"555","2015","Fremont County","Colorado"
"643","2016","Fremont County","Colorado"
"633","2017","Fremont County","Colorado"
"803","2015","Garfield County","Colorado"
"885","2016","Garfield County","Colorado"
"900","2017","Garfield County","Colorado"
"141","2015","Gilpin County","Colorado"
"132","2016","Gilpin County","Colorado"
"112","2017","Gilpin County","Colorado"
"195","2015","Grand County","Colorado"
"243","2016","Grand County","Colorado"
"285","2017","Grand County","Colorado"
"191","2015","Gunnison County","Colorado"
"198","2016","Gunnison County","Colorado"
"215","2017","Gunnison County","Colorado"
"8","2015","Hinsdale County","Colorado"
"11","2016","Hinsdale County","Colorado"
"7","2017","Hinsdale County","Colorado"
"35","2015","Huerfano County","Colorado"
"37","2016","Huerfano County","Colorado"
"59","2017","Huerfano County","Colorado"
"10","2015","Jackson County","Colorado"
"11","2016","Jackson County","Colorado"
"13","2017","Jackson County","Colorado"
"9863","2015","Jefferson County","Colorado"
"10167","2016","Jefferson County","Colorado"
"9766","2017","Jefferson County","Colorado"
"5","2015","Kiowa County","Colorado"
"3","2016","Kiowa County","Colorado"
"9","2017","Kiowa County","Colorado"
"43","2015","Kit Carson County","Colorado"
"49","2016","Kit Carson County","Colorado"
"52","2017","Kit Carson County","Colorado"
"682","2015","La Plata County","Colorado"
"697","2016","La Plata County","Colorado"
"728","2017","La Plata County","Colorado"
"79","2015","Lake County","Colorado"
"115","2016","Lake County","Colorado"
"101","2017","Lake County","Colorado"
"5324","2015","Larimer County","Colorado"
"5698","2016","Larimer County","Colorado"
"5704","2017","Larimer County","Colorado"
"53","2015","Las Animas County","Colorado"
"86","2016","Las Animas County","Colorado"
"102","2017","Las Animas County","Colorado"
"49","2015","Lincoln County","Colorado"
"36","2016","Lincoln County","Colorado"
"47","2017","Lincoln County","Colorado"
"198","2015","Logan County","Colorado"
"197","2016","Logan County","Colorado"
"217","2017","Logan County","Colorado"
"2397","2015","Mesa County","Colorado"
"2576","2016","Mesa County","Colorado"
"3046","2017","Mesa County","Colorado"
"11","2015","Mineral County","Colorado"
"3","2016","Mineral County","Colorado"
"11","2017","Mineral County","Colorado"
"117","2015","Moffat County","Colorado"
"160","2016","Moffat County","Colorado"
"212","2017","Moffat County","Colorado"
"194","2015","Montezuma County","Colorado"
"228","2016","Montezuma County","Colorado"
"250","2017","Montezuma County","Colorado"
"510","2015","Montrose County","Colorado"
"548","2016","Montrose County","Colorado"
"583","2017","Montrose County","Colorado"
"293","2015","Morgan County","Colorado"
"301","2016","Morgan County","Colorado"
"316","2017","Morgan County","Colorado"
"119","2015","Otero County","Colorado"
"113","2016","Otero County","Colorado"
"138","2017","Otero County","Colorado"
"65","2015","Ouray County","Colorado"
"54","2016","Ouray County","Colorado"
"77","2017","Ouray County","Colorado"
"390","2015","Park County","Colorado"
"453","2016","Park County","Colorado"
"464","2017","Park County","Colorado"
"36","2015","Phillips County","Colorado"
"34","2016","Phillips County","Colorado"
"48","2017","Phillips County","Colorado"
"192","2015","Pitkin County","Colorado"
"142","2016","Pitkin County","Colorado"
"145","2017","Pitkin County","Colorado"
"60","2015","Prowers County","Colorado"
"69","2016","Prowers County","Colorado"
"58","2017","Prowers County","Colorado"
"1827","2015","Pueblo County","Colorado"
"2128","2016","Pueblo County","Colorado"
"2375","2017","Pueblo County","Colorado"
"68","2015","Rio Blanco County","Colorado"
"72","2016","Rio Blanco County","Colorado"
"74","2017","Rio Blanco County","Colorado"
"40","2015","Rio Grande County","Colorado"
"47","2016","Rio Grande County","Colorado"
"51","2017","Rio Grande County","Colorado"
"371","2015","Routt County","Colorado"
"412","2016","Routt County","Colorado"
"404","2017","Routt County","Colorado"
"18","2015","Saguache County","Colorado"
"29","2016","Saguache County","Colorado"
"30","2017","Saguache County","Colorado"
"4","2015","San Juan County","Colorado"
"5","2016","San Juan County","Colorado"
"11","2017","San Juan County","Colorado"
"73","2015","San Miguel County","Colorado"
"81","2016","San Miguel County","Colorado"
"91","2017","San Miguel County","Colorado"
"29","2015","Sedgwick County","Colorado"
"15","2016","Sedgwick County","Colorado"
"26","2017","Sedgwick County","Colorado"
"519","2015","Summit County","Colorado"
"513","2016","Summit County","Colorado"
"535","2017","Summit County","Colorado"
"507","2015","Teller County","Colorado"
"565","2016","Teller County","Colorado"
"606","2017","Teller County","Colorado"
"46","2015","Washington County","Colorado"
"46","2016","Washington County","Colorado"
"45","2017","Washington County","Colorado"
"6513","2015","Weld County","Colorado"
"6873","2016","Weld County","Colorado"
"6762","2017","Weld County","Colorado"
"74","2015","Yuma County","Colorado"
"86","2016","Yuma County","Colorado"
"84","2017","Yuma County","Colorado"
"3","2015","","Connecticut"
"2","2016","","Connecticut"
"11","2017","","Connecticut"
"8298","2015","Fairfield County","Connecticut"
"8878","2016","Fairfield County","Connecticut"
"9562","2017","Fairfield County","Connecticut"
"7365","2015","Hartford County","Connecticut"
"8635","2016","Hartford County","Connecticut"
"9401","2017","Hartford County","Connecticut"
"1466","2015","Litchfield County","Connecticut"
"1700","2016","Litchfield County","Connecticut"
"1827","2017","Litchfield County","Connecticut"
"1554","2015","Middlesex County","Connecticut"
"1878","2016","Middlesex County","Connecticut"
"1917","2017","Middlesex County","Connecticut"
"6175","2015","New Haven County","Connecticut"
"7076","2016","New Haven County","Connecticut"
"7763","2017","New Haven County","Connecticut"
"2182","2015","New London County","Connecticut"
"2600","2016","New London County","Connecticut"
"2852","2017","New London County","Connecticut"
"1232","2015","Tolland County","Connecticut"
"1409","2016","Tolland County","Connecticut"
"1566","2017","Tolland County","Connecticut"
"1019","2015","Windham County","Connecticut"
"1246","2016","Windham County","Connecticut"
"1388","2017","Windham County","Connecticut"
"63","2015","","Delaware"
"8","2016","","Delaware"
"5","2017","","Delaware"
"1851","2015","Kent County","Delaware"
"2122","2016","Kent County","Delaware"
"2318","2017","Kent County","Delaware"
"5599","2015","New Castle County","Delaware"
"6163","2016","New Castle County","Delaware"
"6697","2017","New Castle County","Delaware"
"2329","2015","Sussex County","Delaware"
"2744","2016","Sussex County","Delaware"
"3077","2017","Sussex County","Delaware"
"6847","2015","District of Columbia","District of Columbia"
"7081","2016","District of Columbia","District of Columbia"
"7651","2017","District of Columbia","District of Columbia"
"89","2015","","Florida"
"111","2016","","Florida"
"108","2017","","Florida"
"2194","2015","Alachua County","Florida"
"2660","2016","Alachua County","Florida"
"2732","2017","Alachua County","Florida"
"203","2015","Baker County","Florida"
"241","2016","Baker County","Florida"
"323","2017","Baker County","Florida"
"2090","2015","Bay County","Florida"
"2413","2016","Bay County","Florida"
"2752","2017","Bay County","Florida"
"131","2015","Bradford County","Florida"
"158","2016","Bradford County","Florida"
"196","2017","Bradford County","Florida"
"7753","2015","Brevard County","Florida"
"8945","2016","Brevard County","Florida"
"9393","2017","Brevard County","Florida"
"18374","2015","Broward County","Florida"
"20981","2016","Broward County","Florida"
"20766","2017","Broward County","Florida"
"48","2015","Calhoun County","Florida"
"57","2016","Calhoun County","Florida"
"68","2017","Calhoun County","Florida"
"2292","2015","Charlotte County","Florida"
"2671","2016","Charlotte County","Florida"
"2773","2017","Charlotte County","Florida"
"1550","2015","Citrus County","Florida"
"1778","2016","Citrus County","Florida"
"1908","2017","Citrus County","Florida"
"2959","2015","Clay County","Florida"
"3406","2016","Clay County","Florida"
"3608","2017","Clay County","Florida"
"4217","2015","Collier County","Florida"
"4488","2016","Collier County","Florida"
"4811","2017","Collier County","Florida"
"410","2015","Columbia County","Florida"
"502","2016","Columbia County","Florida"
"594","2017","Columbia County","Florida"
"150","2015","DeSoto County","Florida"
"166","2016","DeSoto County","Florida"
"186","2017","DeSoto County","Florida"
"36","2015","Dixie County","Florida"
"60","2016","Dixie County","Florida"
"57","2017","Dixie County","Florida"
"10176","2015","Duval County","Florida"
"11880","2016","Duval County","Florida"
"12735","2017","Duval County","Florida"
"3115","2015","Escambia County","Florida"
"3545","2016","Escambia County","Florida"
"3899","2017","Escambia County","Florida"
"1408","2015","Flagler County","Florida"
"1604","2016","Flagler County","Florida"
"1744","2017","Flagler County","Florida"
"63","2015","Franklin County","Florida"
"70","2016","Franklin County","Florida"
"90","2017","Franklin County","Florida"
"212","2015","Gadsden County","Florida"
"233","2016","Gadsden County","Florida"
"274","2017","Gadsden County","Florida"
"127","2015","Gilchrist County","Florida"
"134","2016","Gilchrist County","Florida"
"175","2017","Gilchrist County","Florida"
"44","2015","Glades County","Florida"
"58","2016","Glades County","Florida"
"51","2017","Glades County","Florida"
"117","2015","Gulf County","Florida"
"143","2016","Gulf County","Florida"
"148","2017","Gulf County","Florida"
"46","2015","Hamilton County","Florida"
"61","2016","Hamilton County","Florida"
"54","2017","Hamilton County","Florida"
"88","2015","Hardee County","Florida"
"91","2016","Hardee County","Florida"
"107","2017","Hardee County","Florida"
"151","2015","Hendry County","Florida"
"191","2016","Hendry County","Florida"
"239","2017","Hendry County","Florida"
"1997","2015","Hernando County","Florida"
"2577","2016","Hernando County","Florida"
"2958","2017","Hernando County","Florida"
"681","2015","Highlands County","Florida"
"744","2016","Highlands County","Florida"
"969","2017","Highlands County","Florida"
"16924","2015","Hillsborough County","Florida"
"19877","2016","Hillsborough County","Florida"
"21602","2017","Hillsborough County","Florida"
"73","2015","Holmes County","Florida"
"73","2016","Holmes County","Florida"
"77","2017","Holmes County","Florida"
"1794","2015","Indian River County","Florida"
"2105","2016","Indian River County","Florida"
"2216","2017","Indian River County","Florida"
"178","2015","Jackson County","Florida"
"213","2016","Jackson County","Florida"
"234","2017","Jackson County","Florida"
"74","2015","Jefferson County","Florida"
"81","2016","Jefferson County","Florida"
"94","2017","Jefferson County","Florida"
"12","2015","Lafayette County","Florida"
"24","2016","Lafayette County","Florida"
"35","2017","Lafayette County","Florida"
"4552","2015","Lake County","Florida"
"5624","2016","Lake County","Florida"
"6371","2017","Lake County","Florida"
"9561","2015","Lee County","Florida"
"10728","2016","Lee County","Florida"
"10999","2017","Lee County","Florida"
"2557","2015","Leon County","Florida"
"2946","2016","Leon County","Florida"
"2921","2017","Leon County","Florida"
"249","2015","Levy County","Florida"
"311","2016","Levy County","Florida"
